,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Eureka Mill,50.26%,48.53%,0.46%,0.29%,,0.06%,0.40%,0.40%,$29,273.00,$33,690.00,$28,821.00,$20,385.00,$11,809.00,13.00%,17.10%,18.40%,18.90%
Eutawville,65.99%,32.27%,0.29%,,,0.29%,1.16%,0.58%,$21,136.00,$36,354.00,$26,458.00,$21,750.00,$16,483.00,0.00%,12.50%,34.00%,30.60%
Fair Play,,,,,,,,,,,,,,,,,
Fairfax,25.73%,73.46%,0.12%,0.12%,,0.37%,0.19%,0.34%,$17,083.00,$26,097.00,$26,759.00,$19,471.00,,37.80%,,49.80%,26.90%
Fairfield County,38.60%,59.10%,0.20%,0.20%,,0.80%,1.10%,1.60%,$32,022.00,$40,849.00,$39,837.00,$28,695.00,$18,877.00,15.80%,22.70%,29.70%,20.70%
Fairforest,,,,,,,,,,,,,,,,,
Fingerville,,,,,,,,,,,,,,,,,
Five Forks,87.50%,5.50%,0.20%,4.40%,0.01%,1.00%,1.50%,4.20%,,,,,,,,,
Florence,50.00%,46.00%,0.18%,1.16%,0.01%,0.21%,0.71%,0.76%,$35,388.00,$42,250.00,$35,633.00,$23,589.00,,0.00%,15.30%,15.90%,0.00%
Florence County,54.90%,41.30%,0.30%,1.20%,,1.10%,1.10%,2.20%,$40,487.00,$48,896.00,$38,934.00,$30,163.00,$21,932.00,14.50%,18.00%,26.10%,14.00%
Folly Beach,96.64%,0.76%,0.47%,0.19%,,0.52%,1.42%,1.42%,$46,935.00,$66,058.00,$34,125.00,$30,075.00,,12.50%,,8.70%,2.50%
Forest Acres,80.87%,15.52%,0.19%,1.16%,0.01%,1.02%,1.22%,2.54%,$46,628.00,$62,026.00,$38,277.00,$31,438.00,,7.40%,,12.00%,3.90%
Forestbrook,87.91%,9.08%,0.38%,0.94%,,0.56%,1.12%,1.83%,$45,982.00,$48,268.00,$27,061.00,$23,164.00,$18,990.00,4.00%,5.00%,7.60%,6.30%
Fort Lawn,67.13%,30.44%,1.04%,0.23%,,0.69%,0.46%,1.39%,$35,694.00,$36,042.00,$30,882.00,$20,813.00,$17,997.00,0.00%,13.60%,22.80%,25.70%
Fort Mill,77.60%,17.60%,0.40%,1.30%,,,2.10%,2.90%,$68,250.00,$79,495.00,$58,986.00,$40,819.00,,9.50%,,13.60%,8.10%
Fountain Inn,67.49%,29.31%,0.13%,0.28%,0.02%,0.78%,0.98%,2.41%,,,,,,,,,
Furman,27.62%,72.38%,,,,,,,$23,125.00,$27,750.00,$25,795.00,$17,292.00,$16,430.00,0.00%,6.00%,44.40%,17.50%
Gadsden,,,,,,,,,,,,,,,,,
Gaffney,50.48%,47.19%,0.15%,0.45%,0.03%,0.99%,0.71%,1.98%,$29,480.00,$38,449.00,$30,145.00,$22,167.00,$27,483.00,0.00%,2.50%,19.20%,18.00%
Gantt,33.86%,63.10%,0.14%,0.34%,0.05%,1.40%,1.10%,3.00%,$33,811.00,$39,280.00,$31,184.00,$22,028.00,$20,106.00,11.70%,13.90%,18.70%,12.10%
Garden City,97.02%,1.00%,0.28%,0.42%,0.10%,0.30%,0.89%,1.12%,$34,967.00,$40,403.00,$27,683.00,$22,904.00,$24,062.00,2.90%,5.50%,7.40%,3.50%
Gaston,95.71%,1.07%,0.84%,,,0.46%,1.92%,1.92%,$31,411.00,$32,917.00,$27,857.00,$21,680.00,$17,173.00,0.00%,10.00%,26.10%,9.00%
Gayle Mill,51.10%,47.17%,0.09%,0.55%,,0.09%,1.01%,0.64%,$25,143.00,$26,429.00,$24,539.00,$12,368.00,$10,362.00,30.80%,35.30%,38.30%,38.50%
Georgetown,40.99%,57.03%,0.12%,0.31%,0.04%,0.84%,0.66%,1.88%,$29,424.00,$34,747.00,$27,545.00,$19,000.00,$18,104.00,0.00%,8.10%,34.90%,16.90%
Georgetown County,63.20%,33.60%,0.20%,0.50%,,1.60%,0.90%,3.10%,$42,666.00,$54,115.00,$39,127.00,$28,390.00,$23,942.00,13.20%,19.70%,32.30%,11.10%
Gifford,6.22%,92.70%,,,,,1.08%,,$18,375.00,$23,750.00,$20,250.00,$16,364.00,,37.90%,,47.80%,45.50%
Gilbert,94.60%,3.60%,0.20%,0.20%,,0.20%,1.20%,1.60%,$46,563.00,$52,500.00,$35,707.00,$25,000.00,,8.60%,,11.30%,15.60%
Glendale,,,,,,,,,,,,,,,,,
Gloverville,86.27%,10.91%,0.32%,0.11%,,0.36%,2.03%,1.21%,$24,679.00,$31,719.00,$29,088.00,$18,143.00,$13,314.00,18.00%,22.50%,29.60%,19.50%
Golden Grove,82.07%,15.93%,0.09%,0.60%,0.09%,0.17%,1.06%,0.77%,$41,447.00,$50,670.00,$32,286.00,$24,451.00,$17,737.00,6.00%,8.00%,8.10%,15.60%
Goose Creek,78.50%,14.22%,0.59%,2.66%,0.12%,1.56%,2.36%,4.05%,$45,919.00,$47,937.00,$31,965.00,$23,754.00,$22,662.00,0.00%,5.40%,8.00%,7.30%
Govan,71.64%,28.36%,,,,,,,$20,313.00,$21,875.00,$23,750.00,$25,625.00,,23.90%,,46.70%,
Gramling,,,,,,,,,,,,,,,,,
Graniteville,,,,,,,,,,,,,,,,,
Gray Court,37.81%,54.65%,0.20%,0.10%,,6.66%,0.59%,9.50%,$31,146.00,$34,545.00,$22,639.00,$19,648.00,$16,830.00,0.00%,9.50%,29.80%,16.30%
Great Falls,71.01%,27.94%,0.27%,0.23%,,0.36%,0.18%,0.73%,$24,758.00,$31,683.00,$27,336.00,$22,070.00,$16,969.00,0.00%,3.50%,23.90%,20.40%
Greeleyville,39.82%,58.19%,,0.88%,,1.11%,,2.65%,$32,375.00,$32,344.00,$27,969.00,$17,500.00,$29,907.00,0.00%,5.20%,20.80%,25.50%
Greenville,,,,,,,,,$33,144.00,$44,125.00,$35,111.00,$25,339.00,,16.10%,,22.70%,17.50%
Greenville County,73.80%,18.10%,0.30%,2.00%,0.10%,3.90%,1.90%,8.10%,$46,830.00,$59,043.00,$45,752.00,$33,429.00,$25,931.00,10.80%,14.10%,20.00%,9.10%
Greenwood,50.10%,45.51%,0.19%,0.87%,0.07%,2.41%,0.85%,6.52%,$26,284.00,$32,573.00,$26,477.00,$21,476.00,$17,882.00,0.00%,9.50%,34.40%,18.00%
Greenwood County,62.90%,31.40%,0.30%,0.80%,,3.50%,1.20%,5.40%,$38,797.00,$49,785.00,$36,806.00,$29,327.00,$21,728.00,12.80%,17.60%,27.30%,9.70%
Greer,73.39%,19.49%,0.22%,1.16%,0.06%,4.42%,1.26%,8.18%,$33,140.00,$41,864.00,$33,147.00,$23,566.00,$25,752.00,0.00%,1.70%,19.50%,15.10%
Hampton,55.30%,42.44%,0.28%,0.53%,,0.78%,0.67%,0.81%,$30,650.00,$40,688.00,$31,625.00,$21,250.00,$24,420.00,0.00%,10.70%,26.40%,17.70%
Hampton County,42.70%,53.90%,0.30%,0.50%,,1.30%,1.30%,3.50%,$34,846.00,$43,234.00,$31,935.00,$26,826.00,$16,262.00,17.20%,20.80%,27.90%,19.70%
Hanahan,70.60%,17.70%,0.40%,2.00%,0.10%,0.30%,1.90%,6.17%,$39,327.00,$45,246.00,$30,354.00,$22,374.00,,17.40%,,10.90%,6.20%
Hardeeville,43.70%,34.70%,,2.00%,,16.10%,2.70%,28.40%,,,,,,,,,
