,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty,,,,,,,,
Bethlehem,85.61%,14.75%,0.14%,2.93%,,6.01%,0.56%,7.54%,$47,500.00,$50,625.00,$35,714.00,$25,163.00,$17,214.00,3.40%,3.50%,3.20%,24.10%,,,,,,,,
Between,96.62%,3.38%,,,,,,0.68%,$52,222.00,$52,292.00,$41,875.00,$24,688.00,$20,115.00,12.20%,8.90%,12.80%,16.70%,,,,,,,,
Bibb County,43.20%,52.10%,0.20%,1.60%,0.10%,1.30%,1.40%,2.80%,$38,798.00,$52,158.00,$41,219.00,$31,477.00,$21,436.00,16.40%,22.40%,33.00%,12.80%,,,,,,,,
Bishop,100.00%,,,,,,,,$43,125.00,$51,250.00,$31,250.00,$16,875.00,$15,630.00,2.80%,4.80%,0.00%,15.80%,,,,,,,,
Blackshear,77.03%,21.35%,0.30%,0.18%,0.09%,0.43%,0.61%,1.01%,$27,285.00,$38,414.00,$30,263.00,$22,067.00,$14,611.00,16.90%,21.00%,25.10%,22.00%,,,,,,,,
Blairsville,88.50%,4.60%,1.50%,0.60%,,,0.20%,4.60%,$14,120.00,$24,712.00,$21,953.00,$28,125.00,$13,865.00,16.80%,26.30%,32.20%,23.70%,,,,,,,,
Blakely,38.34%,59.97%,0.19%,0.32%,0.12%,0.40%,0.65%,1.54%,$20,250.00,$24,107.00,$24,861.00,$16,116.00,$12,012,922.00,29.60%,33.60%,50.70%,22.70%,,,,,,,,
Bleckley County,70.10%,27.30%,0.10%,0.80%,,0.70%,1.00%,2.30%,$35,661.00,$48,750.00,$36,697.00,$26,691.00,$18,960.00,18.00%,19.50%,29.10%,13.40%,,,,,,,,
Bloomingdale,89.00%,8.00%,1.00%,1.50%,,1.70%,1.80%,4.70%,$51,510.00,$55,950.00,$37,404.00,$22,409.00,$22,030.00,3.80%,8.00%,5.00%,21.20%,,,,,,,,
Blue Ridge,98.26%,0.41%,,0.41%,,0.17%,0.74%,0.83%,$28,214.00,$35,259.00,$25,859.00,$17,941.00,,,,,,,,,,,,,
Bluffton,80.51%,18.64%,,,0.85%,,,0.85%,$43,125.00,$45,000.00,$29,500.00,$16,250.00,$16,550.00,13.30%,16.30%,11.10%,7.70%,,,,,,,,
Blythe,81.62%,14.21%,0.28%,,0.70%,0.42%,2.79%,3.20%,$36,705.00,$40,000.00,$28,393.00,$22,039.00,$15,190.00,10.20%,16.40%,19.10%,9.50%,,,,,,,,
Bogart,94.09%,4.48%,0.10%,0.38%,,0.67%,0.29%,2.29%,$41,190.00,$45,682.00,$31,652.00,$28,580.00,$20,081.00,9.70%,10.00%,10.50%,12.80%,,,,,,,,
Bonanza,62.74%,30.61%,0.24%,1.58%,0.03%,3.62%,1.17%,5.44%,$44,609.00,$49,667.00,$35,755.00,$25,024.00,$15,575.00,6.80%,12.20%,11.70%,12.10%,,,,,,,,
Boston,30.77%,67.61%,0.07%,,,0.28%,1.27%,2.19%,$19,313.00,$23,920.00,$20,605.00,$17,135.00,$9,622.00,29.80%,32.90%,42.90%,28.80%,,,,,,,,
Bostwick,81.37%,18.63%,,,,,,0.31%,$39,464.00,$56,667.00,$30,000.00,$28,750.00,$19,005.00,5.70%,7.50%,4.80%,16.30%,,,,,,,,
Bowdon,71.87%,25.17%,0.31%,0.10%,,1.23%,1.33%,2.40%,$27,875.00,$35,400.00,$29,125.00,$19,643.00,$14,968.00,15.10%,17.50%,22.50%,16.70%,,,,,,,,
Bowersville,85.33%,12.87%,0.30%,,,,1.50%,,$30,625.00,$36,944.00,$26,607.00,$19,583.00,$13,645.00,15.70%,17.60%,14.70%,25.00%,,,,,,,,
Bowman,74.05%,24.28%,,,,0.67%,1.00%,1.22%,$24,083.00,$33,542.00,$30,714.00,$23,750.00,$14,584.00,22.00%,24.20%,30.20%,28.70%,,,,,,,,
Boykin,,,,,,,,,,,,,,,,,,,,,,,,,
Brantley County,94.40%,2.90%,0.30%,0.20%,,0.70%,1.50%,1.90%,$37,343.00,$43,028.00,$39,260.00,$28,154.00,$18,905.00,18.20%,21.40%,28.60%,10.70%,,,,,,,,
Braselton,,,,,,,,,$65,521.00,$64,667.00,$46,477.00,$27,292.00,$35,921.00,4.10%,3.90%,6.90%,12.60%,,,,,,,,
Bremen,88.53%,9.54%,0.22%,0.74%,,0.24%,0.72%,0.87%,,,,,,,,,,,,,,,,,
Brinson,72.89%,23.56%,0.89%,,,1.33%,1.33%,3.56%,,,,,,,,,,,,,,,,,
Bronwood,33.53%,65.69%,0.39%,,,,0.39%,1.17%,$20,250.00,$28,750.00,$25,446.00,$16,719.00,$12,140.00,26.30%,25.40%,29.20%,38.20%,,,,,,,,
Brookhaven,61.52%,17.56%,0.41%,4.88%,0.05%,12.64%,2.94%,27.41%,,,,,,,,,,,,,,,,,
Brooklet,79.96%,19.59%,0.09%,,,0.36%,,1.44%,$34,438.00,$39,250.00,$30,972.00,$21,667.00,$16,793.00,6.90%,10.70%,8.40%,17.70%,,,,,,,,
Brooks,98.01%,0.36%,0.18%,1.27%,,,0.18%,0.54%,$65,000.00,$70,625.00,$47,841.00,$22,000.00,$28,199.00,1.60%,2.00%,0.00%,1.90%,,,,,,,,
Brooks County,59.90%,35.30%,0.30%,0.30%,0.10%,2.90%,1.20%,5.30%,$41,309.00,$47,599.00,$38,791.00,$25,006.00,$20,346.00,14.70%,17.00%,21.50%,22.30%,,,,,,,,
Broxton,42.65%,50.35%,0.28%,,,5.67%,1.05%,7.49%,$22,900.00,$26,211.00,$24,408.00,$19,226.00,$11,984.00,22.00%,26.90%,34.00%,25.00%,,,,,,,,
Brunswick,33.10%,59.80%,0.30%,0.40%,0.10%,1.70%,1.40%,5.80%,$22,272.00,$28,564.00,$26,172.00,$18,602.00,$13,062.00,25.20%,30.40%,43.90%,21.70%,,,,,,,,
Bryan County,80.20%,14.20%,0.30%,1.60%,0.10%,1.10%,2.50%,4.40%,$63,244.00,$72,118.00,$54,707.00,$32,245.00,$28,365.00,8.80%,11.00%,16.00%,12.80%,,,,,,,,
Buchanan,87.14%,11.37%,0.11%,0.11%,,0.11%,1.17%,0.53%,$23,269.00,$26,964.00,$24,205.00,$16,458.00,$11,821.00,20.50%,22.70%,23.40%,19.80%,,,,,,,,
Buckhead,65.37%,29.27%,,,,5.37%,,2.93%,$35,208.00,$36,458.00,$30,179.00,$19,432.00,$13,253.00,18.40%,22.80%,27.10%,0.00%,,,,,,,,
Buena Vista,25.84%,63.40%,0.18%,0.36%,0.30%,8.59%,1.32%,17.91%,$17,672.00,$21,738.00,$19,306.00,$17,017.00,$11,406.00,28.60%,34.70%,43.30%,32.10%,,,,,,,,
Buford,,,,,,,,,$42,546.00,$44,797.00,$31,902.00,$32,218.00,$19,905.00,18.10%,23.00%,33.20%,13.80%,,,,,,,,
Bulloch County,67.20%,27.60%,0.30%,1.50%,0.10%,1.70%,1.70%,3.50%,$34,327.00,$51,904.00,$38,155.00,$30,613.00,$17,812.00,13.90%,28.40%,25.80%,13.10%,,,,,,,,
Burke County,47.50%,49.50%,0.20%,0.30%,0.10%,1.10%,1.30%,2.60%,$33,155.00,$41,659.00,$37,061.00,$24,952.00,$15,934.00,20.00%,25.70%,38.00%,16.20%,,,,,,,,
Butler,50.03%,48.93%,0.10%,0.05%,,0.52%,0.37%,1.15%,$22,105.00,$27,188.00,$30,000.00,$20,603.00,$13,522.00,28.90%,35.00%,47.90%,25.50%,,,,,,,,
Butts County,69.90%,27.30%,0.20%,0.50%,,0.70%,1.30%,2.50%,$52,257.00,$59,511.00,$38,801.00,$31,310.00,$20,963.00,9.00%,12.40%,19.10%,10.00%,,,,,,,,
Byromville,42.65%,51.57%,0.48%,0.96%,,3.61%,0.72%,5.30%,$21,765.00,$23,333.00,$22,083.00,$19,531.00,$9,362.00,25.70%,27.50%,30.30%,26.70%,,,,,,,,
Byron,76.69%,20.23%,0.38%,0.52%,0.10%,0.55%,1.52%,0.83%,$45,691.00,$51,051.00,$36,134.00,$26,250.00,$18,811.00,8.50%,11.50%,14.00%,16.20%,,,,,,,,
Cadwell,86.32%,13.07%,,0.30%,,,0.30%,0.91%,$32,727.00,$38,750.00,$28,417.00,$19,773.00,$16,372.00,4.00%,11.00%,7.50%,21.20%,,,,,,,,
Cairo,43.99%,51.30%,0.42%,0.57%,0.02%,2.80%,0.89%,5.05%,$23,054.00,$30,352.00,$29,063.00,$20,542.00,$13,759.00,24.40%,30.00%,41.20%,23.40%,,,,,,,,
Calhoun,77.91%,7.56%,0.42%,1.00%,0.14%,11.61%,1.36%,17.07%,$33,618.00,$42,310.00,$27,616.00,$25,018.00,$19,887.00,12.50%,16.80%,20.80%,19.10%,,,,,,,,
Calhoun County,34.70%,61.30%,0.10%,0.40%,0.30%,2.10%,1.00%,3.90%,$30,522.00,$37,309.00,$27,096.00,$20,845.00,$12,452.00,20.30%,28.80%,42.00%,14.60%,,,,,,,,
Camak,46.06%,53.33%,0.61%,,,,,,$26,500.00,$30,833.00,$28,000.00,$16,667.00,$13,594.00,16.70%,19.30%,14.30%,25.00%,,,,,,,,
Camden County,74.40%,19.40%,0.50%,1.40%,0.20%,1.10%,3.00%,5.10%,$49,230.00,$57,366.00,$41,753.00,$30,368.00,$22,022.00,12.60%,15.30%,20.20%,15.40%,,,,,,,,
Camilla,32.30%,65.23%,0.12%,0.44%,0.04%,1.25%,0.62%,2.20%,$22,485.00,$24,232.00,$23,581.00,$20,000.00,$13,117.00,34.30%,37.70%,54.90%,20.00%,,,,,,,,
Candler County,65.90%,24.40%,0.10%,0.50%,,8.00%,1.00%,11.20%,$35,828.00,$39,105.00,$31,348.00,$23,044.00,$16,068.00,18.50%,22.30%,24.70%,16.70%,,,,,,,,
Candler-McAfee,3.31%,95.17%,0.20%,0.15%,0.01%,0.41%,0.76%,0.93%,$38,152.00,$40,368.00,$30,218.00,$25,887.00,$15,092.00,10.90%,13.60%,17.10%,14.90%,,,,,,,,
Canon,94.97%,2.52%,0.13%,0.26%,,0.66%,1.46%,1.19%,$21,845.00,$24,375.00,$25,446.00,$18,375.00,$12,855.00,22.20%,26.60%,33.00%,25.20%,,,,,,,,
Canoochee,,,,,,,,,,,,,,,,,,,,,,,,,
Canton,75.60%,8.90%,0.80%,1.30%,0.20%,10.20%,2.90%,22.50%,,,,,,,,,,,,,,,,,
Carl,92.20%,2.93%,,,,4.39%,0.49%,4.39%,$45,417.00,$56,250.00,$32,356.00,$23,500.00,$20,948.00,1.50%,6.10%,8.00%,10.90%,,,,,,,,
Carlton,74.25%,22.75%,,1.72%,,,1.29%,0.43%,$26,250.00,$29,583.00,$23,750.00,$20,625.00,$16,303.00,14.30%,19.60%,29.20%,26.80%,,,,,,,,
Carnesville,73.01%,24.95%,,0.55%,,,1.48%,0.37%,,,,,,,,,,,,,,,,,
Carroll County,75.60%,18.20%,0.40%,0.80%,,2.80%,2.20%,6.20%,$45,559.00,$53,703.00,$42,188.00,$32,043.00,$20,523.00,12.50%,17.30%,20.30%,14.40%,,,,,,,,
Cartersville,63.93%,29.64%,0.28%,0.82%,0.04%,3.76%,1.53%,7.28%,$41,162.00,$48,219.00,$35,092.00,$25,761.00,$19,977.00,8.90%,11.40%,13.70%,15.40%,,,,,,,,
Catoosa County,93.60%,2.20%,0.30%,1.20%,0.10%,1.00%,1.60%,2.30%,$46,544.00,$54,796.00,$39,962.00,$31,505.00,$22,563.00,8.50%,11.20%,14.80%,9.00%,,,,,,,,
Cave Spring,84.82%,12.41%,0.62%,,0.10%,1.44%,0.62%,2.15%,$33,750.00,$47,917.00,$35,395.00,$20,962.00,$17,850.00,14.00%,15.10%,22.60%,13.90%,,,,,,,,
Cecil,49.43%,48.68%,0.75%,,,1.13%,,3.77%,$20,469.00,$24,500.00,$36,250.00,$17,143.00,$12,490.00,15.80%,21.10%,31.60%,27.40%,,,,,,,,
Cedar Springs,,,,,,,,,,,,,,,,,,,,,,,,,
Cedartown,63.37%,20.20%,0.21%,0.37%,0.12%,14.13%,1.61%,22.62%,$24,562.00,$28,119.00,$25,295.00,$20,711.00,$12,251.00,20.30%,24.30%,28.70%,15.30%,,,,,,,,
Centerville,83.94%,11.17%,0.37%,1.71%,0.09%,1.01%,1.71%,3.06%,$46,797.00,$52,554.00,$36,731.00,$26,406.00,$20,434.00,5.10%,7.80%,11.60%,3.10%,,,,,,,,
Centralhatchee,97.65%,2.09%,,,,,0.26%,1.83%,$37,813.00,$48,500.00,$34,000.00,$22,500.00,$15,491.00,1.80%,5.40%,3.50%,20.00%,,,,,,,,
Chamblee,45.36%,3.71%,0.91%,13.98%,0.32%,31.45%,4.27%,56.37%,$45,992.00,,$22,024.00,$22,368.00,$15,492.00,15.80%,22.90%,25.20%,7.80%,,,,,,,,
Charlton County,68.60%,28.50%,0.40%,0.60%,,0.30%,1.60%,2.50%,$40,850.00,$45,913.00,$36,675.00,$25,140.00,$16,652.00,18.10%,19.80%,23.40%,12.80%,,,,,,,,
Chatham County,52.80%,40.10%,0.30%,2.40%,0.10%,2.20%,2.10%,5.40%,$44,928.00,$54,933.00,$42,239.00,$31,778.00,$25,397.00,11.60%,16.60%,23.40%,10.80%,,,,,,,,
Chatsworth,99.10%,0.50%,0.10%,0.10%,0.20%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,
Chattahoochee County,68.80%,18.80%,0.70%,2.20%,0.60%,4.40%,4.40%,12.40%,$51,089.00,$55,745.00,$41,117.00,$31,422.00,$22,202.00,14.70%,15.90%,18.40%,30.70%,,,,,,,,
Chattahoochee Hills,68.60%,28.00%,0.20%,0.30%,,1.90%,1.00%,5.60%,,,,,,,,,,,,,,,,,
Chattanooga Valley,98.18%,0.54%,0.30%,0.22%,,0.32%,0.44%,0.69%,$34,950.00,$40,720.00,$32,250.00,$22,083.00,$17,415.00,6.90%,9.50%,16.30%,6.90%,,,,,,,,
Chattooga County,83.90%,11.10%,0.30%,0.40%,0.10%,2.60%,1.60%,4.00%,$32,419.00,$39,037.00,$32,099.00,$25,475.00,$15,158.00,14.60%,19.20%,24.80%,16.10%,,,,,,,,
Chauncey,58.98%,39.32%,1.69%,,,,,0.34%,$26,818.00,$29,500.00,$22,813.00,$20,625.00,$12,600.00,17.50%,17.80%,21.40%,15.60%,,,,,,,,
Cherokee County,86.60%,5.70%,0.40%,1.70%,0.10%,3.60%,2.10%,9.60%,$66,320.00,$77,190.00,$53,773.00,$40,153.00,$30,217.00,5.50%,7.40%,8.40%,7.70%,,,,,,,,
Cherry Log,,,,,,,,,,,,,,,,,,,,,,,,,
Chester,54.10%,44.59%,,,,0.66%,0.66%,,$21,875.00,$26,667.00,$20,833.00,$20,750.00,$13,843.00,20.50%,15.80%,13.70%,17.30%,,,,,,,,
Chickamauga,98.35%,0.58%,0.27%,0.22%,,0.22%,0.36%,0.40%,$40,110.00,$46,037.00,$31,447.00,$21,776.00,$17,716.00,5.60%,8.00%,6.80%,11.20%,,,,,,,,
Clarke County,61.90%,26.60%,0.20%,4.20%,0.10%,4.90%,2.20%,10.40%,$34,253.00,$51,687.00,$37,896.00,$30,574.00,$19,839.00,16.60%,33.50%,35.20%,10.50%,,,,,,,,
Clarkesville,90.06%,7.77%,0.16%,0.72%,,0.32%,0.96%,1.36%,$27,880.00,$39,148.00,$26,316.00,$23,977.00,$20,265.00,9.90%,14.90%,19.80%,16.60%,,,,,,,,
Clarkston,19.44%,55.66%,0.11%,12.57%,0.04%,2.56%,9.61%,4.61%,$37,436.00,$38,056.00,$27,604.00,$25,000.00,$14,304.00,19.50%,19.30%,21.00%,6.70%,,,,,,,,
Claxton,57.00%,39.60%,0.10%,0.20%,,2.40%,0.70%,3.60%,,,,,,,,,,,,,,,,,
Clay County,37.60%,60.40%,0.30%,0.30%,,0.10%,1.20%,0.80%,$26,250.00,$31,354.00,$29,440.00,$23,816.00,$13,353.00,25.50%,34.20%,56.70%,16.00%,,,,,,,,
Clayton,84.55%,2.77%,0.89%,1.34%,0.15%,9.41%,0.89%,14.71%,$26,600.00,$36,164.00,$25,823.00,$18,304.00,$15,977.00,7.90%,14.60%,14.30%,11.20%,,,,,,,,
Clayton County,18.90%,66.10%,0.40%,5.00%,0.10%,7.10%,2.50%,13.70%,$43,311.00,$48,064.00,$36,177.00,$32,460.00,$18,958.00,13.60%,16.70%,24.50%,8.80%,,,,,,,,
Clermont,96.18%,0.95%,1.43%,0.24%,,,1.19%,0.48%,$43,333.00,$46,000.00,$31,875.00,$25,000.00,$15,558.00,4.80%,5.60%,2.50%,1.90%,,,,,,,,
