,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Asbury Park,15.77%,67.11%,0.32%,0.70%,0.07%,6.49%,5.53%,18.58%,$23,081.00,$26,370.00,$27,081.00,$24,666.00,$13,516.00,29.30%,40.10%,46.50%,37.10%
Ashland,87.67%,4.41%,0.21%,6.39%,0.02%,0.59%,0.72%,2.61%,$68,063.00,$75,232.00,$51,113.00,$37,234.00,$28,936.00,2.80%,4.60%,6.70%,3.50%
Atlantic City,26.68%,44.16%,0.48%,10.40%,0.06%,13.76%,4.47%,24.95%,$26,969.00,$31,997.00,$25,471.00,$23,863.00,$15,402.00,19.10%,23.60%,29.10%,18.90%
Atlantic County,68.36%,17.63%,0.26%,5.06%,0.05%,6.06%,2.58%,12.17%,$43,933.00,$51,710.00,$36,397.00,$28,059.00,$21,034.00,7.60%,10.50%,12.80%,10.50%
Atlantic Highlands,94.37%,2.30%,0.06%,1.23%,,1.02%,1.02%,3.51%,$64,955.00,$79,044.00,$60,857.00,$36,060.00,$34,798.00,4.40%,4.90%,5.00%,12.90%
Audubon,97.34%,0.52%,0.11%,0.89%,0.01%,0.48%,0.64%,1.51%,$49,250.00,$59,115.00,$45,650.00,$30,651.00,$24,942.00,4.20%,5.50%,6.10%,8.40%
Audubon Park,98.91%,0.36%,0.09%,0.18%,,0.09%,0.36%,0.64%,$34,643.00,$41,029.00,$36,250.00,$25,662.00,$16,926.00,9.00%,8.80%,9.10%,8.00%
Avalon,98.69%,0.14%,,0.56%,0.05%,0.05%,0.51%,0.56%,$59,196.00,$72,750.00,$60,227.00,$39,886.00,$50,016.00,2.20%,4.30%,9.60%,0.10%
Avenel,53.52%,19.66%,0.35%,18.90%,0.03%,3.65%,3.89%,9.85%,$54,929.00,$61,029.00,$48,000.00,$31,804.00,$19,794.00,6.10%,9.60%,8.10%,6.60%
Avon-by-the-Sea,97.15%,0.53%,0.45%,0.89%,,0.62%,0.36%,2.41%,$60,192.00,$80,605.00,$53,125.00,$35,857.00,$41,238.00,2.30%,2.70%,3.00%,4.40%
Barclay,94.60%,1.08%,0.07%,2.62%,0.00%,0.50%,1.13%,2.57%,,,,,,,,,
Barclay-Kingston,87.35%,3.60%,0.17%,6.84%,0.01%,0.65%,1.38%,2.27%,$68,561.00,$78,465.00,$52,403.00,$37,650.00,$32,259.00,2.10%,2.60%,2.40%,3.30%
Barnegat,95.68%,0.53%,0.12%,1.30%,,0.65%,1.72%,2.72%,$55,040.00,$59,100.00,$36,755.00,$24,500.00,$21,431.00,2.60%,6.00%,6.40%,5.90%
Barnegat Light,98.30%,0.52%,,0.26%,0.26%,0.39%,0.26%,0.79%,$52,361.00,$66,406.00,$52,917.00,$45,000.00,$34,599.00,2.60%,4.70%,13.50%,1.80%
Barnegat Township,94.75%,2.21%,0.09%,1.00%,,0.70%,1.25%,3.86%,$48,572.00,$56,093.00,$42,460.00,$28,452.00,$19,307.00,5.10%,6.20%,9.70%,4.90%
Barrington,91.61%,4.16%,0.24%,1.44%,0.04%,1.07%,1.43%,2.84%,$45,148.00,$59,706.00,$41,211.00,$31,927.00,$24,434.00,0.40%,1.90%,0.80%,2.20%
Bass River Township,98.87%,0.07%,0.07%,0.13%,,0.13%,0.73%,2.19%,$47,469.00,$51,167.00,$35,179.00,$27,222.00,$20,382.00,2.40%,5.20%,4.50%,7.00%
Bay Head,97.98%,0.16%,0.08%,0.57%,,0.48%,0.73%,1.29%,$77,790.00,$93,055.00,$64,063.00,$38,672.00,$49,639.00,0.30%,3.00%,2.80%,2.10%
Bayonne,78.80%,5.50%,0.20%,4.10%,0.05%,7.46%,4.02%,17.81%,$41,566.00,$52,413.00,$39,790.00,$33,747.00,$21,553.00,8.40%,10.10%,11.90%,11.00%
Beach Haven,98.83%,0.08%,,0.55%,,0.08%,0.47%,4.69%,$48,355.00,$68,036.00,$39,444.00,$29,688.00,$30,267.00,1.20%,3.70%,3.30%,1.90%
Beach Haven West,97.73%,0.36%,0.02%,0.77%,0.09%,0.47%,0.56%,2.18%,$45,508.00,$54,132.00,$46,500.00,$30,491.00,$39,273.00,1.50%,3.80%,1.50%,6.30%
Beachwood,95.66%,0.97%,0.13%,1.13%,0.06%,1.11%,0.94%,4.22%,$59,022.00,$64,190.00,$41,204.00,$30,189.00,$21,247.00,2.90%,4.50%,6.60%,2.70%
Beattystown,91.75%,1.64%,0.03%,1.86%,,2.64%,2.08%,6.52%,$56,507.00,$75,196.00,$48,843.00,$38,173.00,$29,345.00,2.00%,2.30%,1.10%,0.00%
Beckett,79.12%,15.85%,0.08%,2.09%,0.02%,1.25%,1.59%,3.03%,$72,156.00,$77,681.00,$50,258.00,$36,863.00,$24,754.00,2.80%,3.10%,3.70%,2.10%
Bedminster,90.05%,1.75%,0.11%,6.41%,0.02%,0.83%,0.83%,3.84%,$71,550.00,$96,890.00,$71,136.00,$48,589.00,$53,549.00,1.90%,3.10%,3.30%,3.80%
Belford,97.16%,0.22%,0.07%,0.67%,,1.12%,0.75%,4.70%,$66,964.00,$70,583.00,$51,830.00,$35,052.00,$25,412.00,1.30%,3.20%,1.90%,6.10%
Belle Mead,92.13%,0.93%,0.00%,1.85%,0.00%,4.63%,0.46%,8.33%,,,,,,,,,
Belleplain,95.48%,0.67%,0.34%,0.17%,0.00%,1.01%,2.35%,3.18%,,,,,,,,,
Belleville,69.44%,5.36%,0.17%,11.31%,0.07%,9.83%,3.82%,23.68%,$48,576.00,$55,212.00,$38,074.00,$31,729.00,$22,093.00,6.30%,8.20%,10.90%,7.80%
Bellmawr,92.79%,1.18%,0.06%,3.05%,0.02%,1.54%,1.36%,3.50%,$44,653.00,$53,839.00,$38,646.00,$27,050.00,$19,863.00,2.60%,4.00%,3.70%,5.20%
Belmar,91.53%,3.46%,0.18%,1.03%,,1.99%,1.82%,6.85%,$44,896.00,$61,250.00,$40,557.00,$34,323.00,$29,456.00,4.50%,8.60%,11.30%,7.90%
Belvidere,98.02%,0.51%,0.04%,0.51%,,0.25%,0.69%,2.31%,$52,792.00,$62,212.00,$41,800.00,$31,444.00,$23,231.00,1.30%,3.40%,0.40%,10.40%
Bergen County,78.41%,5.27%,0.15%,10.67%,0.02%,3.22%,2.26%,10.34%,$65,241.00,$78,079.00,$51,346.00,$37,295.00,$33,638.00,3.40%,5.00%,4.90%,5.90%
Bergenfield,62.90%,6.90%,0.24%,20.41%,0.02%,6.47%,3.06%,17.05%,$62,172.00,$71,187.00,$42,074.00,$35,137.00,$24,706.00,2.60%,3.50%,2.60%,3.80%
Berkeley Heights,89.65%,1.11%,0.08%,7.87%,,0.61%,0.68%,3.68%,$107,716.00,$118,862.00,$83,175.00,$50,022.00,$43,981.00,1.50%,2.10%,1.80%,3.10%
Berkeley Township,97.10%,1.30%,0.04%,0.45%,0.01%,0.43%,0.66%,2.33%,$32,134.00,$40,208.00,$41,643.00,$28,640.00,$22,198.00,3.40%,5.40%,5.10%,5.90%
Berlin,94.06%,2.18%,0.21%,1.69%,0.07%,0.49%,1.30%,2.11%,$60,286.00,$68,704.00,$44,211.00,$31,980.00,$24,675.00,1.90%,3.50%,2.70%,5.70%
Berlin Township,82.46%,11.87%,0.17%,2.70%,0.08%,1.21%,1.51%,4.80%,$54,448.00,$61,042.00,$37,240.00,$28,703.00,$22,178.00,4.80%,5.90%,5.60%,6.70%
Bernards Township,89.20%,1.44%,0.05%,7.85%,0.01%,0.40%,1.05%,2.63%,$107,204.00,$135,806.00,$95,758.00,$60,865.00,$56,521.00,0.60%,1.30%,1.20%,2.90%
Bernardsville,93.94%,0.25%,0.15%,2.64%,,1.55%,1.47%,5.98%,$104,162.00,$126,601.00,$91,842.00,$50,732.00,$69,854.00,1.60%,2.80%,2.30%,2.50%
Bethlehem Township,97.51%,0.86%,0.10%,1.02%,0.05%,0.03%,0.42%,1.62%,$88,048.00,$92,768.00,$69,063.00,$41,806.00,$35,298.00,0.00%,1.00%,0.00%,10.00%
Beverly,64.67%,28.75%,0.11%,0.90%,,1.43%,4.13%,4.58%,,,,,,,,,
Blackwells Mills,69.12%,10.96%,0.12%,17.93%,0.37%,0.00%,1.49%,4.48%,,,,,,,,,
Blackwood,91.30%,3.94%,0.11%,2.11%,0.06%,1.19%,1.28%,3.15%,$49,707.00,$60,136.00,$41,274.00,$30,677.00,$21,815.00,0.90%,4.00%,0.60%,6.00%
Blairstown,98.17%,0.26%,0.14%,0.56%,0.02%,0.28%,0.57%,1.98%,$64,809.00,$71,214.00,$51,931.00,$33,646.00,$27,775.00,3.00%,4.50%,2.40%,3.40%
Blairstown,96.89%,0.78%,0.00%,0.58%,0.00%,0.97%,0.78%,3.50%,,,,,,,,,
Blawenburg,75.36%,0.00%,0.00%,19.29%,0.00%,0.00%,5.36%,1.43%,,,,,,,,,
Bloomfield,70.09%,11.69%,0.19%,8.38%,0.07%,6.42%,3.16%,14.47%,$53,289.00,$64,945.00,$43,498.00,$36,104.00,$26,049.00,4.40%,5.90%,6.30%,8.20%
Bloomingdale,95.55%,0.42%,0.12%,2.19%,,0.67%,1.05%,4.36%,$67,885.00,$75,433.00,$46,351.00,$36,607.00,$27,736.00,2.00%,3.40%,3.80%,3.50%
Bloomsbury,98.19%,0.34%,0.23%,0.34%,,0.11%,0.79%,1.47%,$64,375.00,$67,500.00,$51,053.00,$33,750.00,$26,392.00,4.80%,3.80%,3.10%,8.90%
Bogota,75.72%,5.73%,0.15%,7.75%,0.06%,6.76%,3.83%,21.32%,$59,813.00,$69,841.00,$49,347.00,$36,406.00,$25,505.00,2.60%,4.00%,2.30%,4.20%
Boonton,83.00%,4.00%,0.21%,7.80%,0.01%,2.20%,2.84%,6.90%,$65,322.00,$75,147.00,$60,518.00,$40,634.00,$29,919.00,6.70%,5.00%,7.40%,6.60%
Boonton Township,93.00%,1.19%,0.05%,4.08%,,0.63%,1.05%,2.15%,$91,753.00,$102,944.00,$77,133.00,$46,302.00,$45,014.00,0.90%,1.30%,0.50%,2.20%
Bordentown,81.25%,13.08%,0.05%,1.91%,0.03%,0.81%,2.87%,2.82%,$47,279.00,$59,872.00,$39,909.00,$31,780.00,$25,882.00,4.00%,6.80%,7.80%,10.90%
Bordentown Township,89.33%,5.02%,0.20%,3.32%,,0.68%,1.44%,3.03%,$60,131.00,$71,627.00,$45,604.00,$35,115.00,$26,934.00,2.00%,2.80%,2.20%,5.30%
Bound Brook,82.57%,2.52%,0.31%,2.88%,0.07%,8.67%,2.99%,34.87%,,,,,,,,,
Bradley Beach,88.15%,3.86%,0.17%,1.46%,0.02%,4.01%,2.34%,12.83%,$40,878.00,$49,688.00,$37,164.00,$31,276.00,$25,438.00,5.70%,9.20%,14.90%,6.30%
Bradley Gardens,63.38%,2.04%,0.10%,31.49%,0.01%,1.20%,1.77%,5.02%,,,,,,,,,
Brainards,95.54%,2.97%,0.99%,0.50%,0.00%,0.00%,0.00%,2.48%,,,,,,,,,
Branchburg,90.44%,1.95%,0.10%,6.17%,0.03%,0.39%,0.92%,2.69%,$96,864.00,$110,268.00,$70,726.00,$47,786.00,$41,241.00,1.10%,1.90%,1.40%,5.00%
Branchville,100.00%,0.12%,0.36%,0.36%,,0.12%,0.59%,1.30%,$45,855.00,$60,909.00,$36,250.00,$27,159.00,$22,748.00,4.20%,4.40%,4.90%,6.20%
Brass Castle,98.21%,0.93%,,0.27%,,0.46%,0.13%,1.66%,$79,227.00,$84,783.00,$51,689.00,$35,690.00,$32,393.00,5.10%,4.30%,7.50%,0.00%
Brick Township,95.81%,0.99%,0.10%,1.19%,0.02%,0.85%,1.04%,3.85%,$52,092.00,$61,446.00,$44,981.00,$31,020.00,$24,462.00,3.10%,4.50%,5.80%,5.00%
Bridgeton,38.88%,41.84%,1.19%,0.70%,0.09%,13.67%,3.63%,24.49%,$26,923.00,$30,502.00,$28,858.00,$22,722.00,$10,917.00,22.70%,26.60%,33.30%,17.80%
Bridgeville,95.28%,0.00%,0.00%,0.00%,0.00%,4.72%,0.00%,4.72%,,,,,,,,,
Bridgewater Township,83.07%,2.17%,0.08%,11.54%,0.01%,0.89%,1.25%,4.79%,,,,,,,,,
Brielle,93.05%,3.52%,0.06%,0.67%,,1.61%,1.08%,3.31%,$178,368.00,$172,867.00,$98,828.00,$72,156.00,$105,785.00,2.60%,3.90%,1.90%,5.40%
Brigantine,83.15%,3.94%,0.18%,5.72%,0.05%,4.67%,2.29%,9.41%,$44,639.00,$51,679.00,$40,523.00,$29,779.00,$23,950.00,7.60%,9.40%,15.90%,7.20%
Broadway,97.13%,0.00%,0.00%,1.23%,0.00%,0.00%,1.64%,3.69%,,,,,,,,,
Brookdale,76.46%,4.96%,0.11%,12.25%,0.02%,3.00%,3.20%,11.74%,,,,,,,,,
Brookfield,98.07%,0.74%,0.00%,0.30%,0.15%,0.44%,0.30%,1.19%,,,,,,,,,
Brooklawn,90.27%,4.29%,0.08%,1.06%,,2.38%,1.91%,4.72%,$39,600.00,$47,891.00,$36,190.00,$26,591.00,$18,295.00,6.10%,7.30%,12.30%,4.00%
Browns Mills,64.50%,22.81%,0.50%,3.72%,0.07%,3.13%,5.27%,9.35%,$45,008.00,$49,443.00,$36,160.00,$25,239.00,$17,678.00,7.30%,11.00%,13.70%,7.50%
Brownville,84.29%,4.62%,0.04%,8.12%,,1.17%,1.77%,5.86%,$61,750.00,$83,636.00,$56,111.00,$44,750.00,$30,520.00,2.70%,6.30%,3.30%,19.90%
Budd Lake,87.11%,3.54%,0.07%,5.80%,,1.47%,2.00%,6.62%,$62,540.00,$70,585.00,$44,631.00,$35,316.00,$24,581.00,1.90%,3.30%,2.40%,3.90%
Buena,77.28%,7.64%,0.52%,0.44%,0.03%,10.53%,3.56%,23.65%,$35,679.00,$44,352.00,$37,985.00,$23,788.00,$16,717.00,11.80%,18.70%,28.10%,14.10%
Buena Vista Township,77.34%,15.69%,0.23%,0.22%,0.01%,4.07%,2.43%,9.27%,$43,770.00,$50,403.00,$36,064.00,$26,180.00,$18,382.00,7.80%,12.10%,13.20%,13.30%
Burleigh,72.69%,15.59%,0.00%,3.17%,0.28%,5.66%,2.62%,13.66%,,,,,,,,,
Burlington,68.18%,26.62%,0.27%,1.28%,0.01%,1.29%,2.34%,3.41%,$43,115.00,$47,969.00,$38,012.00,$28,022.00,$20,208.00,5.40%,8.00%,11.20%,7.00%
Burlington County,78.39%,15.13%,0.21%,2.69%,0.03%,1.48%,2.07%,4.16%,$58,608.00,$67,481.00,$46,381.00,$32,228.00,$26,339.00,3.20%,4.70%,5.50%,4.90%
Burlington Township,67.71%,24.49%,0.16%,3.73%,0.03%,1.46%,2.41%,4.01%,$61,663.00,$70,958.00,$49,290.00,$35,510.00,$24,754.00,3.40%,5.00%,4.70%,7.50%
Butler,94.89%,0.62%,0.20%,1.85%,0.01%,1.48%,0.94%,5.11%,$57,455.00,$66,199.00,$45,975.00,$35,815.00,$27,113.00,2.50%,5.00%,4.20%,8.40%
Buttzville,96.58%,0.00%,0.00%,0.00%,0.00%,3.42%,0.00%,6.16%,,,,,,,,,
Byram Center,96.67%,0.00%,0.00%,0.00%,0.00%,1.11%,2.22%,3.33%,,,,,,,,,
Byram Township,95.77%,0.97%,0.06%,1.41%,0.06%,0.64%,1.09%,2.94%,$81,532.00,$89,500.00,$59,722.00,$40,396.00,$30,710.00,0.90%,1.70%,1.00%,1.10%
Caldwell,91.22%,2.27%,0.11%,4.06%,0.07%,1.20%,1.08%,4.64%,$61,250.00,$81,989.00,$53,548.00,$40,543.00,$34,630.00,2.50%,4.80%,2.00%,7.60%
Califon,98.67%,,,0.76%,,,0.57%,0.47%,$76,657.00,$85,963.00,$59,167.00,$41,125.00,$31,064.00,3.30%,4.30%,2.50%,14.80%
Camden,16.84%,53.35%,0.54%,2.45%,0.07%,22.83%,3.92%,38.82%,$23,421.00,$24,612.00,$25,624.00,$21,411.00,$9,815.00,32.80%,35.50%,45.50%,23.80%
Camden County,70.88%,18.09%,0.26%,3.72%,0.04%,5.09%,1.93%,9.66%,$48,097.00,$57,429.00,$41,609.00,$30,470.00,$22,354.00,8.10%,10.40%,14.50%,8.10%
Cape May,91.32%,5.26%,0.20%,0.40%,0.05%,1.26%,1.51%,3.79%,$33,462.00,$46,250.00,$29,194.00,$25,842.00,$29,902.00,7.70%,9.10%,7.00%,10.90%
Cape May County,91.57%,5.06%,0.18%,0.65%,0.04%,1.35%,1.16%,3.30%,$41,591.00,$51,402.00,$39,340.00,$27,621.00,$24,172.00,6.40%,8.60%,11.70%,7.30%
Cape May Court House,84.35%,10.88%,0.19%,2.70%,0.06%,0.40%,1.40%,1.57%,$48,902.00,$56,707.00,$39,848.00,$28,043.00,$21,541.00,5.30%,7.00%,12.10%,4.40%
Cape May Point,95.02%,2.07%,,0.41%,,,2.49%,1.66%,$55,313.00,$69,750.00,$63,250.00,$30,833.00,$52,689.00,0.00%,1.70%,,
Carlstadt,88.90%,1.37%,0.08%,6.19%,0.02%,2.13%,1.32%,7.99%,$55,058.00,$62,040.00,$46,540.00,$36,804.00,$28,713.00,3.10%,6.10%,7.80%,4.30%
Carneys Point,77.03%,17.57%,0.29%,0.87%,0.04%,2.21%,1.98%,4.15%,$39,976.00,$51,270.00,$40,195.00,$26,620.00,,9.30%,11.80%,13.40%,10.20%
Carneys Point Township,78.53%,16.27%,0.27%,0.91%,0.04%,2.10%,1.89%,3.98%,$41,007.00,$52,213.00,$39,861.00,$26,773.00,$19,978.00,8.30%,10.80%,11.90%,9.00%
Carteret,50.70%,14.90%,0.40%,19.00%,0.10%,11.20%,3.90%,30.90%,$47,148.00,$54,609.00,$40,172.00,$28,132.00,$18,967.00,8.60%,11.00%,15.80%,9.40%
Cedar Glen Lakes,98.52%,0.68%,0.06%,0.43%,,0.19%,0.12%,1.30%,$20,378.00,$30,278.00,$40,368.00,$35,833.00,$20,246.00,1.90%,3.70%,0.00%,3.10%
Cedar Glen West,97.67%,1.38%,0.15%,0.07%,,,0.73%,0.94%,$21,840.00,$34,583.00,$31,313.00,$29,583.00,$19,548.00,0.00%,8.10%,0.00%,9.00%
Cedar Grove,90.05%,2.99%,0.05%,5.42%,0.02%,0.46%,1.00%,3.20%,$78,863.00,$94,475.00,$66,197.00,$40,582.00,$36,558.00,1.10%,2.00%,0.80%,3.20%
Cedarville,85.75%,8.83%,1.77%,0.38%,,2.52%,0.76%,4.04%,$46,500.00,$48,021.00,$35,833.00,$25,962.00,$15,446.00,2.60%,3.80%,4.60%,3.90%
Chatham Borough,95.79%,0.14%,0.06%,2.81%,0.01%,0.50%,0.69%,2.64%,$101,991.00,$119,635.00,$81,543.00,$59,063.00,$53,027.00,1.70%,2.20%,1.00%,3.30%
Chatham Township,93.71%,0.45%,0.06%,4.81%,0.01%,0.15%,0.81%,1.95%,$106,208.00,$131,609.00,$100,000.00,$58,750.00,$65,497.00,1.90%,2.70%,3.00%,2.90%
Cherry Hill,84.67%,4.46%,0.10%,14.54%,0.03%,0.70%,1.16%,2.54%,,,,,,,,,
Cherry Hill Mall,83.15%,5.05%,0.05%,9.03%,0.08%,1.10%,1.54%,3.01%,$61,620.00,$69,441.00,$51,118.00,$34,355.00,$28,892.00,3.60%,4.80%,5.90%,3.90%
Chesilhurst,37.37%,55.99%,0.20%,0.33%,,2.89%,3.22%,4.08%,$41,786.00,$50,263.00,$33,333.00,$28,500.00,$15,252.00,8.00%,15.10%,16.00%,10.30%
Chester Borough,94.68%,0.80%,,1.71%,,2.02%,0.80%,6.85%,$80,398.00,$106,260.00,$76,772.00,$45,833.00,$42,564.00,2.10%,5.20%,0.50%,5.80%
Chester Township,95.12%,1.15%,0.01%,2.39%,0.05%,0.26%,1.00%,2.58%,$117,298.00,$133,586.00,$91,841.00,$52,076.00,$55,353.00,2.40%,2.30%,1.80%,2.80%
Chesterfield Township,49.71%,37.36%,0.67%,0.64%,0.08%,8.45%,3.09%,12.34%,$85,428.00,$91,267.00,$50,305.00,$44,659.00,$17,193.00,0.40%,1.80%,0.00%,1.00%
Cinnaminson Township,91.36%,5.08%,0.16%,1.88%,0.01%,0.49%,1.01%,1.53%,$68,474.00,$75,920.00,$57,122.00,$41,286.00,$29,863.00,1.40%,2.40%,2.00%,3.50%
Clark,95.61%,0.30%,0.01%,2.75%,,0.63%,0.69%,3.67%,$65,019.00,$77,291.00,$54,543.00,$36,361.00,$29,883.00,1.00%,1.70%,2.00%,2.70%
Clayton,79.23%,16.05%,0.42%,0.66%,0.03%,0.95%,2.66%,3.28%,$53,219.00,$63,097.00,$37,231.00,$29,063.00,$20,006.00,3.10%,2.90%,4.00%,1.70%
Clearbrook Park,98.56%,0.82%,,0.29%,,,0.33%,0.69%,$36,506.00,$49,228.00,$36,429.00,$49,375.00,$29,688.00,0.00%,2.20%,0.00%,2.20%
Clementon,82.23%,11.57%,0.22%,0.92%,0.18%,2.35%,2.53%,4.13%,$42,207.00,$50,963.00,$33,879.00,$29,777.00,$18,510.00,9.30%,11.40%,12.60%,14.80%
Cliffside Park,77.85%,1.83%,0.25%,12.05%,0.02%,4.97%,3.02%,18.16%,$46,288.00,$54,915.00,$40,114.00,$36,100.00,$28,516.00,8.50%,10.70%,12.10%,10.20%
Cliffwood Beach,78.60%,15.04%,0.31%,1.36%,,2.88%,1.81%,9.78%,$57,098.00,$61,875.00,$44,856.00,$32,714.00,$22,874.00,5.00%,5.50%,7.20%,6.50%
Clifton,66.22%,2.89%,0.24%,6.44%,0.03%,9.60%,4.57%,19.84%,$50,619.00,$60,688.00,$40,143.00,$32,090.00,$23,638.00,4.30%,6.30%,8.60%,5.20%
Clinton,92.06%,1.33%,0.46%,3.72%,,1.37%,1.06%,4.10%,$78,121.00,$88,671.00,$61,442.00,$46,397.00,$37,463.00,0.40%,2.80%,0.60%,1.60%
Clinton Township,87.71%,6.96%,0.20%,2.35%,0.07%,1.59%,1.12%,3.91%,$96,570.00,$106,448.00,$77,229.00,$46,762.00,$37,264.00,0.30%,0.90%,0.00%,3.60%
Closter,75.32%,0.93%,0.10%,1.44%,,0.81%,1.29%,4.09%,$83,918.00,$94,543.00,$65,848.00,$39,125.00,$37,065.00,1.70%,2.70%,3.00%,1.80%
Clyde,65.73%,28.17%,0.00%,6.10%,0.00%,0.00%,0.00%,4.23%,,,,,,,,,
Collings Lakes,88.76%,4.11%,0.29%,0.29%,,4.58%,1.97%,8.52%,$51,042.00,$51,083.00,$36,346.00,$25,924.00,$17,903.00,6.30%,8.60%,16.00%,8.50%
Collingswood,86.47%,6.67%,0.34%,2.76%,0.02%,2.42%,1.33%,5.67%,$43,175.00,$57,987.00,$40,423.00,$30,877.00,$24,358.00,3.80%,6.10%,6.80%,7.20%
Colonia,86.00%,4.76%,0.10%,6.31%,0.06%,1.27%,1.50%,4.97%,$67,372.00,$76,090.00,$50,260.00,$36,657.00,$27,732.00,1.50%,2.20%,2.00%,4.00%
Colts Neck Township,85.51%,7.89%,0.23%,3.63%,0.01%,1.45%,1.29%,4.22%,$109,190.00,$117,980.00,$55,609.00,$38,457.00,$46,795.00,2.20%,2.80%,2.20%,2.80%
Columbia,96.94%,3.06%,0.00%,0.00%,0.00%,0.00%,0.00%,2.18%,,,,,,,,,
Commercial Township,82.98%,13.42%,0.42%,0.23%,0.02%,1.01%,1.92%,3.86%,$34,960.00,$37,500.00,$35,030.00,$21,610.00,$14,663.00,13.00%,15.80%,21.30%,11.90%
Concordia,98.74%,0.52%,,0.46%,,0.05%,0.22%,0.33%,$43,382.00,$51,949.00,$54,615.00,$32,250.00,$36,962.00,0.90%,1.90%,0.00%,2.20%
Corbin City,94.02%,2.78%,0.85%,1.28%,,0.64%,0.43%,2.99%,$47,083.00,$56,000.00,$35,938.00,$27,250.00,$21,321.00,0.00%,4.90%,0.00%,17.00%
Country Lake Estates,70.14%,20.26%,0.30%,2.82%,0.05%,2.39%,4.04%,8.82%,$58,859.00,$63,791.00,$40,558.00,$27,956.00,$20,554.00,4.40%,5.50%,9.00%,5.90%
